,Date,Price,MarketCap,ActiveAddress,RiskFree,Asset,Return,week2_return,Npast52_return,GrowthRate,ExcessReturn,MKT,SMB,VAL,MOM,NET
21,2021-05-10,3.26399954013839,998765744.9985075,4638.0,0.0002,CRV,-0.05029676674373378,0.4497234150706494,,-0.15673466059318208,-0.05049676674373378,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
22,2021-05-10,0.44375706507038,297317233.5971546,2046.0,0.0002,CVC,-0.2394801037388821,0.37361789107665105,26.97263443784111,-0.4559760828782684,-0.2396801037388821,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
23,2021-05-10,2.20653035411725,51986792.694660656,259.0,0.0002,CVP,-0.23571091423659862,0.21204034715412864,,-0.5590640637834969,-0.23591091423659863,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
24,2021-05-10,1.00039114218008,4762271870.551576,35748.0,0.0002,DAI,0.00026824567065409255,-0.00013703863084929327,0.006265074381681242,-0.2410641444483801,6.824567065409254e-05,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
25,2021-05-10,4.15909182621369,108530102.84905444,108.0,0.0002,DDX,-0.396627124639669,0.1373993428553426,4.370093137788647,-0.45953232937844035,-0.39682712463966896,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
26,2021-05-10,0.00720032645459,684671611.0028123,3387.0,0.0002,DENT,-0.20438349416086574,0.13967385337190516,60.86074054198552,-0.4606970976047986,-0.20458349416086574,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
27,2021-05-10,2.72201758943096,300924393.2761559,905.0,0.0002,DODO,-0.23359576610806143,0.31207785949754285,,-0.4911865190108742,-0.23379576610806144,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
28,2021-05-10,0.19380289748748,71769149.51510252,555.0,0.0002,DRGN,-0.32053480115871286,0.2741817496404703,2.445028476946678,-0.4072652886123125,-0.32073480115871283,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
29,2021-05-10,0.35173278356671,191511536.3381951,426.0,0.0002,ELF,-0.2163702340501309,0.31252971489882503,5.463844586053804,-0.2911970145592253,-0.2165702340501309,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
30,2021-05-10,1.96537900158598,1639742738.1903021,8499.0,0.0002,ENJ,-0.19283560776400968,0.19893924337514024,14.009012996787213,-0.325690369913854,-0.1930356077640097,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
31,2021-05-10,1.2509514412971199,76008004.4804007,248.0,0.0002,EURS,0.004279477926300297,0.004947534994663558,0.15113807343644015,-0.18366474034042213,0.0040794779263002975,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
32,2021-05-10,0.46476404492245,346766812.3535385,800.0,0.0002,FET,-0.1246637769404145,0.4864427955032075,24.866828406592994,-0.3869616365436048,-0.1248637769404145,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
33,2021-05-10,53.96809211103381,5091725294.037281,1404.0,0.0002,FTT,-0.11400478377719714,0.31250807740124575,19.363444994741748,-0.4354018619487494,-0.11420478377719714,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
34,2021-05-10,0.0315911762398,325353707.5214843,1952.0,0.0002,FUN,-0.2579315857954511,0.49573040111734173,15.35529690147867,-0.35682862065445153,-0.2581315857954511,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
35,2021-05-10,225.4380430515477,339191148.880799,220.0,0.0002,GNO,-0.18255331607267594,0.550502992231266,12.026598585405544,-0.6322384274729522,-0.18275331607267595,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
36,2021-05-10,0.97864046144129,114425912.85778065,2353.0,0.0002,GUSD,-0.02722442185440265,0.021642408307600232,0.007077634229028669,-0.13496470408423633,-0.02742442185440265,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
37,2021-05-10,0.156523688761,75086783.08572736,425.0,0.0002,HEGIC,-0.3143464508447905,0.6723214013934972,,-0.2970498224553806,-0.3145464508447905,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
38,2021-05-10,0.01166023183204,1989529605.027824,7236.0,0.0002,HOT,-0.19026190474682264,0.2306172893606542,25.698020963623602,-0.5222854136335506,-0.19046190474682265,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
39,2021-05-10,0.01331702502699,81247752.40822464,134.0,0.0002,HPT,-0.046509727245809915,0.14839561385604932,1.6670548305022979,0.10204925435416978,-0.046709727245809914,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
40,2021-05-10,29.272253271045,5256972578.5718,13679.0,0.0002,HT,0.050616914351956956,0.6167717292895958,5.821941071833806,1.3029449187921927,0.05041691435195696,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
41,2021-05-10,0.99976844141941,781921523.6964937,774.0,0.0002,HUSD,0.0009242121283359289,-0.0004814982229747468,-0.0024479285669099216,0.3362138720673924,0.0007242121283359289,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
42,2021-05-10,11.18574591168237,896186727.4580597,584.0,0.0002,KCS,-0.1611373821412566,0.27377928832396115,13.093496093646039,-0.4435436166826685,-0.16133738214125662,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
43,2021-05-10,3.40466171064936,83547922.13499252,722.0,0.0002,LDO,-0.2813118539468937,3.858853162400366,,-0.6791999530790953,-0.28151185394689365,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
44,2021-05-10,3.61895285275099,3487377058.7452765,97.0,0.0002,LEO,0.2284401875558168,0.2751482567362485,1.7235641164596947,0.05292240145434235,0.2282401875558168,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
45,2021-05-10,40.67752392553889,17225439822.948826,52326.0,0.0002,LINK,-0.21918942920535275,0.6521899253629679,12.766384200178482,-0.2276816466226972,-0.21938942920535276,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
46,2021-05-10,0.11933828894592,119338288.94591999,298.0,0.0002,LOOM,-0.1761748585984867,0.1782917952187299,9.052844825333732,-0.8439365126844987,-0.1763748585984867,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
47,2021-05-10,0.57073633109601,698543259.7843978,3925.0,0.0002,LRC,0.0008279793441797285,0.30106443878242994,14.142561614914062,0.36123491536042707,0.0006279793441797285,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
48,2021-05-10,1.17559744381334,1857073524.3535025,8546.0,0.0002,MANA,-0.21139518062157384,0.3684062010189945,40.48970550401131,-0.4274541898888806,-0.21159518062157384,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
49,2021-05-10,1.71549584619532,9765592091.618801,40513.0,0.0002,MATIC,0.7665096968654098,1.5379744154188966,46.89635379690932,0.16046070825438719,0.7663096968654098,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
50,2021-05-10,0.01365819796658,136581979.6658,439.0,0.0002,MFT,-0.14720691072502648,0.15682030326063962,27.736711983054242,-0.544863840362277,-0.14740691072502649,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
51,2021-05-10,7.41199681045289,474060924.9153509,2063.0,0.0002,MIR,-0.2800236850475923,0.13880187614020045,,-0.5430680198718356,-0.28022368504759226,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
52,2021-05-10,4551.696973887649,4528221946.195532,4209.0,0.0002,MKR,-0.13811514091592467,0.37627664845915126,14.506057899106489,-0.4705380551959273,-0.13831514091592467,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
53,2021-05-10,97.58664542406382,174947251.06897128,357.0,0.0002,MLN,-0.0709598663231054,0.13917316793991907,31.214551056712516,-0.08584356183880715,-0.0711598663231054,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
54,2021-05-10,3.38363434812091,221928669.20160872,483.0,0.0002,MTL,-0.14534845026063045,0.22948384143422249,12.829982718551575,-0.16034265007517945,-0.14554845026063046,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
55,2021-05-10,1.78266298370648,194434328.49305797,218.0,0.0002,MX,0.22201105438289245,0.5173907669527424,7.806635865003949,0.4357351724109204,0.22181105438289245,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
56,2021-05-10,3.36417456904596,1883937795.6716578,2473.0,0.0002,NEXO,-0.1317528342552423,0.16771842624030295,34.055697743889716,-0.3218666410901534,-0.13195283425524232,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
57,2021-05-10,145.7582676280774,68383531.54262298,286.0,0.0002,NFTX,-0.31884178303047694,0.9496327492805057,,-0.7018504556882474,-0.3190417830304769,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
58,2021-05-10,75.98454976101715,374472546.4387986,1431.0,0.0002,NMR,0.13466721981683746,0.213568245039483,1.3152238365237174,0.12646844359153064,0.13446721981683746,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
59,2021-05-10,1.10439959969578,470503867.98604023,1600.0,0.0002,OCEAN,-0.27108965714112343,0.4509273885544602,17.24024194501476,-0.33065175902949484,-0.2712896571411234,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
60,2021-05-10,30.55893890730368,1833536334.4382207,437.0,0.0002,OKB,-0.07022618900118235,1.0030742379908137,5.263132601561206,-0.03816400294575839,-0.07042618900118236,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
61,2021-05-10,9.28014971989188,1301498293.2407563,7132.0,0.0002,OMG,-0.20397659798305767,0.8840839140872975,10.93839730449505,-0.3397917749345307,-0.20417659798305768,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
62,2021-05-10,9.23203084875888,201216776.63953227,854.0,0.0002,PERP,0.14460543052340788,0.31491835303292454,,-0.4046841631250926,0.14440543052340787,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
63,2021-05-10,0.26281206559429,160001041.0518189,581.0,0.0002,PNK,-0.23636390242638539,1.3320915867827894,17.754800804786548,-0.6722768578343654,-0.2365639024263854,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
64,2021-05-10,1.7690104400078601,53112206.12361646,351.0,0.0002,PNT,-0.25741765859548443,0.29921864486552613,,-1.4484261422268974,-0.2576176585954844,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
65,2021-05-10,0.32396404943318,199444435.1397651,994.0,0.0002,POLY,-0.21137511029754258,0.27475178652713034,14.906812848902257,-0.4194513500829036,-0.21157511029754258,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
66,2021-05-10,0.38546883655674,169566836.949002,1292.0,0.0002,POWR,-0.16868842886123922,0.39923703781202613,4.794486416041405,-0.10148303891140564,-0.16888842886123923,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
67,2021-05-10,3.39008970927526,180529891.1413717,608.0,0.0002,PPT,-0.3217172881837867,0.2561543538734585,16.012415810717556,-0.33858466552551203,-0.3219172881837867,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
68,2021-05-10,0.09760895533508,34163134.367278,154.0,0.0002,QASH,-0.1233134276300748,0.19200341638652166,3.2662874348956006,-0.09294611250944396,-0.1235134276300748,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
69,2021-05-10,0.02407705771073,154090918.0715449,148.0,0.0002,QKC,-0.22378614600090033,0.28356951495354865,9.366412503656724,-0.5040459367806127,-0.22398614600090033,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
70,2021-05-10,49.0343688609918,591979088.2541124,1918.0,0.0002,QNT,0.2716016711940639,0.04333045381023813,6.1700922846812,0.14748196763222055,0.27140167119406394,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
71,2021-05-10,0.69584077629286,35482098.47375709,228.0,0.0002,RDN,-0.29349619012863837,0.08435292582324255,7.9183852843167655,-0.21610126868879664,-0.29369619012863835,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
72,2021-05-10,0.77465802016642,772460354.8838581,3116.0,0.0002,REN,-0.20205070970752845,0.3094754283167099,10.120078629675012,-0.44160349438583246,-0.20225070970752845,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
73,2021-05-10,33.8492856121052,372342141.73315716,494.0,0.0002,REP,-0.2570492439301119,0.5609550969669012,2.5539104057562425,-0.4320978406737632,-0.2572492439301119,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
74,2021-05-10,7.91367750318817,633654435.116077,11111.0,0.0002,RLC,-0.20811930551256158,3.6847334501696736,26.794347312669263,0.4867573586229188,-0.2083193055125616,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
75,2021-05-10,436.7210692359887,15909748.552267069,1300.0,0.0002,ROOK,-0.10454971512957528,0.5904623004724878,,-0.2892193517706678,-0.10474971512957529,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
76,2021-05-10,21.09831932085731,216885287.77956706,529.0,0.0002,RPL,-0.047995970903014884,0.31246249564053247,9.20860671535078,-0.33566175433991585,-0.04819597090301488,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
77,2021-05-10,0.0702756951282,924828077.6114169,3461.0,0.0002,RSR,-0.21717312813487344,0.3313213522102431,24.77271689395427,-0.24593867697564953,-0.21737312813487344,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
78,2021-05-10,0.27123088635376,17167173.521003816,29.0,0.0002,SAN,-0.18857823064964852,0.32712548091127674,1.5186166718845635,-1.0021520224805474,-0.18877823064964852,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
79,2021-05-10,0.17734405903067,615469681.7640553,1998.0,0.0002,SNT,-0.12355593147666605,0.5117739806819417,6.0933814071802646,-0.09038406146826983,-0.12375593147666605,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
80,2021-05-10,18.87977583104692,2168182399.3600407,7532.0,0.0002,SNX,0.06285733821055658,0.2605698534274857,20.571136957957414,-0.17305142471776946,0.06265733821055658,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
81,2021-05-10,14.92676795509811,80810635.36223654,712.0,0.0002,STAKE,-0.18985056332829045,0.10404647255788045,,-0.3486371089416327,-0.19005056332829046,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
82,2021-05-10,1.59255512369925,457559712.3569644,2358.0,0.0002,STORJ,-0.26274081162574175,0.3016284550218476,19.137798944196962,-0.8190958254339336,-0.26294081162574173,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
83,2021-05-10,1.01927761641967,145144698.3658964,1246.0,0.0002,sUSD,-0.007334709722979671,0.006242290151535286,0.030307070941152096,-0.24253694245968216,-0.007534709722979671,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
84,2021-05-10,16.5237762195835,2102558701.317548,8366.0,0.0002,SUSHI,0.06405097396434478,0.4217509801005084,,-0.17299458727253914,0.06385097396434478,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
85,2021-05-10,0.03996928264576,2065549627.4196737,8796.0,0.0002,TEL,-0.20452906540543098,7.942646439841444,141.20747912308084,-0.5699564733699081,-0.20472906540543098,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
86,2021-05-10,1.7139618993703198,257094283.6089279,1029.0,0.0002,UBT,-0.07947231899856516,0.15994263923477972,2.9700714469583063,-0.24296523366998457,-0.07967231899856517,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
87,2021-05-10,24.48720473636741,1477054602.7880828,1465.0,0.0002,UMA,-0.04411627116766557,0.10332581384398572,,-0.13634313562637335,-0.044316271167665566,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
88,2021-05-10,36.47041747694449,19871419791.321182,24522.0,0.0002,UNI,-0.07535074382304553,0.1568168361039823,,-0.4085595731181879,-0.07555074382304554,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
89,2021-05-10,0.99986392548426,14378201071.039867,168632.0,0.0002,USDC,-8.566375125519282e-05,-0.0001863372069508423,-0.001642131316880715,-0.15244984485519453,-0.00028566375125519284,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
90,2021-05-10,0.99997556189403,28599373.068409715,55.0,0.0002,USDK,0.0007658933025048283,-0.0009360126731719695,-0.0019522704027182176,-0.2267733193647885,0.0005658933025048283,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
91,2021-05-10,0.99981707892748,1107118091.8099496,2912.0,0.0002,USDP,0.0008429558881362933,-0.00035851691965137656,-0.002280686495857152,-0.1804883757122937,0.0006429558881362933,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
92,2021-05-10,1.00001249042575,57375470160.64498,564831.0,0.0002,USDT,-1.3615368265219818e-05,5.742695850551337e-05,-0.002086635550386705,-0.02096554719998167,-0.00021361536826521984,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
93,2021-05-10,0.54995969247293,247481861.61281848,1060.0,0.0002,UTK,-0.2542924285643707,0.944422871639913,65.97886036443437,-0.7935899635907901,-0.25449242856437065,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
94,2021-05-10,26.30989096289923,56556963.44518573,159.0,0.0002,VERI,0.06218246168539648,0.34056453298101097,2.3598237028501297,-0.3864169131374702,0.06198246168539648,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
95,2021-05-10,46370.82707198564,8084614761.133505,8100.0,0.0002,WBTC,-0.20456448510546402,0.1873499421312313,4.980734355082852,-0.07684672275932414,-0.20476448510546402,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
96,2021-05-10,99.99681798774874,167691063.8800071,517.0,0.0002,wNXM,-0.15042845060452079,0.6064344677408678,,-0.23964114397618097,-0.1506284506045208,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
97,2021-05-10,1.6412391933519,118388315.86497492,61.0,0.0002,WTC,-0.16412842252034607,0.514040530904192,6.4415210251276225,-0.8795587226054247,-0.16432842252034607,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
98,2021-05-10,65759.1089893274,2409084414.544154,6751.0,0.0002,YFI,0.2342256062959083,0.33862235363112625,,0.5746895753273922,0.2340256062959083,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
99,2021-05-10,1.57288406733311,1286737491.2357807,5201.0,0.0002,ZRX,-0.19565457063068128,0.46007045216229453,4.221351991400892,-0.3568095243843974,-0.1958545706306813,-0.14588141215370418,-0.18905319982402752,-0.08417539982100908,-0.04513168946046647,0.0
100,2021-05-17,34888.67831280685,653009429492.6508,4960283.0,0.0,BTC,-0.2481914180270901,-0.18029135655261772,4.277670437044322,-0.20063735736574984,-0.2481914180270901,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
101,2021-05-17,2116.9290354155455,245559534579.8018,2985344.0,0.0,ETH,-0.40906332329580086,0.21331614638360885,16.681685273095034,-0.154166375430556,-0.40906332329580086,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
102,2021-05-17,144.37319396304764,9776754182.035887,1305682.0,0.0,LTC,-0.5130650176691065,0.10195979783335198,5.978365589382416,-0.1585428793708843,-0.5130650176691065,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
103,2021-05-17,296.30703779419775,3779532722.997761,12152.0,0.0,AAVE,-0.43592451951488453,0.08732451188830126,,0.1913151367892958,-0.43592451951488453,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
104,2021-05-17,0.09816319798252,9674405.796965629,100.0,0.0,ABT,-0.4824394099282661,-0.152439821228838,1.0846572015541913,-0.625938430866495,-0.4824394099282661,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
105,2021-05-17,0.54947171021659,159992796.9569128,1422.0,0.0,AMPL,-0.3571924656359262,-0.20109677995415498,-0.15743954467874946,0.03288359186989709,-0.3571924656359262,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
106,2021-05-17,3.3800710030228798,66941499.74602346,136.0,0.0,ANT,-0.5607757451783557,-0.1918006199738675,6.5024922985096,-0.16251892949777424,-0.5607757451783557,-0.28039919676229486,-0.14849694576897654,-0.2894017702297409,0.0507136361582855,0.08652877038501594
